id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
10355885,"3BR/3BA +3x Parking by Central Sq, Harvard & MIT",51536389,Amy & Jon,,The Port,42.36876,-71.10023,Entire home/apt,316,5,147,2022-12-14,1.74,3,170,22,STR-62355
10366230,2BR PH with Parking by Central Sq! 97 Walk Score |,51536389,Amy & Jon,,The Port,42.36976,-71.09942,Entire home/apt,130,30,138,2022-12-03,1.66,3,270,4,
10413061,"2Bed/2BA Condo 2x Parking by Central, Harvard/MIT",51536389,Amy & Jon,,The Port,42.36992,-71.09874,Entire home/apt,266,5,108,2022-06-18,1.29,3,171,3,STR-66608
10545046,"2 bedroom-fast reliable wifi, 5 min walk to T stop",21745230,Jurek,,North Cambridge,42.39656,-71.13562,Entire home/apt,178,1,212,2022-12-07,2.60,5,224,36,STR-13504
11084684,One/Two BR near MIT/Kendall/Harvard,21631889,Ling Yi,,The Port,42.36765,-71.09673,Entire home/apt,230,45,49,2022-08-14,0.59,12,180,3,C0194080491
11127214,Currently unavailable,24918048,Darko,,Riverside,42.3632,-71.11198,Entire home/apt,1000,14,6,2019-08-02,0.07,1,303,0,
11656940,sunny 2-level apt. near Harvard,61855782,Judy,,Agassiz,42.38339,-71.11603,Entire home/apt,226,5,71,2022-12-07,0.87,1,271,8,STR-13985
11836087,1A CAMBRiDGE HARVARD MIT HUGE 1BD with in unit W/D,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,315,30,122,2022-11-26,1.49,8,275,4,C0194540491
11944852,3Bdr with parking in West Cambridge,21631889,Ling Yi,,Neighborhood Nine,42.38832,-71.13893,Entire home/apt,270,90,53,2022-11-04,0.65,12,231,1,C0194080491
12038379,Charming apt easy walk to Harvard,1260886,Mimi And Brian,,Neighborhood Nine,42.38577,-71.13065,Entire home/apt,336,2,115,2022-10-23,1.41,2,142,15,C0234170491
12231967,Elegant Apartment Harvard Square,65734941,Claudio,,Mid-Cambridge,42.3707,-71.10787,Entire home/apt,400,91,27,2019-06-02,0.33,1,119,0,
12248543,3Bdr Walkout Apartment near park,21631889,Ling Yi,,Neighborhood Nine,42.38764,-71.1387,Entire home/apt,330,75,32,2022-08-13,0.40,12,252,2,C0194080491
12318450,Private studio w/ parking by MIT/Harvard/BU/Fenway,66604416,Toby & Quinn,,Cambridgeport,42.35769,-71.10946,Entire home/apt,164,1,731,2022-12-18,9.13,2,76,128,STR-14807
12432434,2 Bed w/ Parking Two Blocks from Harvard,43450256,Steve,,Mid-Cambridge,42.37337,-71.1123,Entire home/apt,240,30,115,2022-09-30,1.41,22,60,3,
12489082,Modern studio in Cambridge townhome,10069224,Daniel,,Cambridgeport,42.36238,-71.11187,Entire home/apt,125,14,332,2022-12-15,4.15,1,70,24,C0085540491
12522168,Comfortable & Private 1 bed apt,67827905,Kay,,Mid-Cambridge,42.37205,-71.10033,Entire home/apt,115,91,3,2019-03-23,0.04,1,0,0,
12678652,Spacious 3BR Apt near Harvard Sq & MIT,68892304,Mark,,Strawberry Hill,42.37775,-71.1497,Entire home/apt,280,2,68,2022-12-20,0.84,4,337,19,STR-13807
12683483,Renovated 2BR apartment near MIT,21631889,Ling Yi,,The Port,42.36916,-71.09664,Entire home/apt,290,60,45,2022-08-26,0.58,12,180,4,C0194080491
12810652,Very close to Boston MIT Harvard MGH and subway,42927628,Gema,,East Cambridge,42.37074,-71.08328,Private room,116,3,141,2022-12-11,1.76,4,350,26,C0217910491
12985396,"Central Square Cambridge luxury 2 bed, 2 Bath",52660264,Timothy,,Cambridgeport,42.36079,-71.10242,Entire home/apt,215,30,63,2019-09-13,0.79,2,365,0,
13044207,Welcoming Cambridgeport Condo,39615440,Agnes,,Cambridgeport,42.35961,-71.11068,Private room,98,2,69,2022-12-04,0.88,1,11,14,STR-13896
13073921,Beautiful private RM near Harvard,68892304,Mark,,Strawberry Hill,42.37779,-71.14975,Private room,82,2,38,2022-12-05,0.49,4,4,11,STR-13807
13147180,Urban Oasis near MIT & Harvard,3096821,Carolyn,,The Port,42.36544,-71.10104,Entire home/apt,182,2,70,2022-08-30,0.88,1,115,28,STR-11739
13156403,Cozy private RM near Harvard SQ,68892304,Mark,,Strawberry Hill,42.37781,-71.14974,Private room,82,1,36,2022-10-14,0.45,4,2,14,STR-13807
13169945,Sunny private two-bed RM near Harvard SQ,68892304,Mark,,Strawberry Hill,42.37771,-71.15068,Private room,88,1,16,2022-09-10,0.21,4,8,3,STR-13807
13175406,Room w/private bath/fridge/microwave/fast wifi -T,21745230,Jurek,,North Cambridge,42.3966,-71.13586,Private room,89,2,106,2022-11-28,1.33,5,320,25,STR-13517
13203203,One Bedroom Close to MIT (1512),51079261,Riverside,,The Port,42.36289,-71.09898,Private room,120,1,93,2020-01-09,1.19,23,0,0,10794
13209403,Room in ❤️ of Central Sq!!,74045635,Ian,,Cambridgeport,42.36284,-71.10346,Private room,99,1,25,2022-09-18,0.32,3,0,7,C0286570491
13281865,"3rd fl studio, excellent light, 1 stop to Harvard",9939488,Dan,,Neighborhood Nine,42.38885,-71.12527,Entire home/apt,140,91,3,2019-05-15,0.04,1,243,0,
13294153,"Close to the subway, MGH, Harvard, MIT & Boston",42927628,Gema,,East Cambridge,42.37024,-71.08245,Private room,116,3,221,2022-11-28,2.76,4,360,39,C0193080491
13522694,❤ of Cambridge | Walk Score 94 | Parking | W/D,36621692,Norma,,Riverside,42.36536,-71.10886,Entire home/apt,386,1,277,2022-12-05,3.80,1,141,44,STR-13637
13546773,Spacious Strawberry Hill Suite (West Cambridge),28611578,Jessica,,Strawberry Hill,42.37995,-71.15434,Entire home/apt,114,2,384,2022-12-06,5.02,1,11,60,
13586974,Beta Room @ CCVP in Harvard Square,78459716,Christiana,,Riverside,42.37009,-71.11309,Private room,275,1,330,2022-12-18,4.17,3,334,47,STR-15634
13600523,Sigma Room @ CCVP in Harvard Square,78459716,Christiana,,Riverside,42.37084,-71.11435,Private room,254,1,298,2022-11-20,3.80,3,330,50,STR-15634
13617148,"Classy Cambridge 2BD--Harvard, MIT, Kendall,Boston",45016784,Yan,,Wellington-Harrington,42.3725,-71.08804,Entire home/apt,135,30,253,2020-08-10,3.21,2,0,0,
13683876,Modern Kendall Square 1BR | Work Desk+WiFi | GLS,30283594,Global Luxury Suites,,East Cambridge,42.363617,-71.08202,Entire home/apt,456,31,4,2017-08-25,0.05,8,365,0,C0281170491
13953617,Studio-type room  w private bathroom CBM,12576232,Thomas,,The Port,42.37121,-71.09892,Entire home/apt,75,32,47,2022-10-15,0.61,6,176,3,
13971507,"Modern, Private Studio in Inman Sq., Cambridge",83305489,Nelson & Pauline,,Mid-Cambridge,42.37267,-71.10078,Entire home/apt,153,31,88,2022-12-16,1.13,1,264,4,
14142611,"Best Location! MIT, MGH, Harvard, Boston and the T",42927628,Gema,,East Cambridge,42.36995,-71.08231,Private room,117,3,145,2022-11-20,1.85,4,348,46,C0217920491
14212774,One Bedroom Close to MIT (1542),51079261,Riverside,,Cambridgeport,42.36286,-71.09985,Private room,120,1,29,2020-01-31,0.38,23,0,0,10794
14213983,"Great Cambridge studio, great Harvard sq location",1473780,Bernardo,,Riverside,42.36676,-71.11316,Entire home/apt,135,3,11,2020-11-24,0.14,1,0,0,C0276430491
14214169,A Lovely Private Room in the heart of Cambridge,86315677,Irene,,Neighborhood Nine,42.38122,-71.12098,Private room,100,2,164,2022-12-12,2.18,1,298,33,STR-13659
14229298,Modern 1BR | Kitchen | W/D | on Charles River bank,30283594,Global Luxury Suites,,East Cambridge,42.363617,-71.08202,Entire home/apt,456,31,2,2018-12-22,0.03,8,365,0,C0281170491
14251369,NEW BEAUTIFUL 2 BDR APT.  HARVARD - CENTRAL SQ/MIT,50669996,Shallu,,Cambridgeport,42.36363,-71.1036,Entire home/apt,225,91,132,2021-12-18,1.70,1,364,0,
14313342,8th Floor Luxury One Bedroom with Fantastic View,52660264,Timothy,,Cambridgeport,42.36079,-71.10242,Entire home/apt,190,30,39,2022-11-14,0.51,2,89,1,
14449525,"Convenience, Cozy, and Free Parking",3603745,Leyla,,West Cambridge,42.37688,-71.14396,Entire home/apt,137,2,261,2022-12-26,3.38,1,320,50,STR-13635
14503389,Alpha Room @ CCVP in Harvard Square,90499120,Christiana,,Riverside,42.36937,-71.11465,Private room,112,1,300,2022-11-20,3.91,1,345,37,STR-15634
14521992,Harvard Square 1br,89743014,Samuel,,Riverside,42.3687,-71.11044,Shared room,395,91,1,2016-09-15,0.01,1,0,0,
14536322,Omega Room @ CCVP in Harvard Square,78459716,Christiana,,Mid-Cambridge,42.37054,-71.11269,Private room,112,1,272,2022-11-14,3.54,3,345,39,STR-15634
14592916,Cambridge Vacation Rental Rooms M807 #1,32532791,Marie,,The Port,42.36953,-71.09969,Private room,185,3,17,2022-08-07,0.22,3,141,8,STR-12096
14727253,Charming House in Cambridge C36W,12576232,Thomas,,The Port,42.36924,-71.09905,Private room,70,32,12,2022-08-21,0.16,6,119,1,
14754163,One Bedroom Close to MIT (1522),51079261,Riverside,,Cambridgeport,42.36185,-71.09989,Private room,100,1,68,2019-11-10,0.89,23,0,0,10794
14758794,One Bedroom Close to MIT (1552),51079261,Riverside,,Cambridgeport,42.36213,-71.10004,Private room,130,1,52,2020-02-13,0.68,23,0,0,10794
14759578,"East Cambridge, MIT, Kendall & free parking!",92029664,Robert,,East Cambridge,42.37128,-71.08607,Entire home/apt,158,2,184,2022-11-27,2.39,1,76,31,
14841218,"Quiet 2 Bedroom Apartment near MIT, BU & HBS",5074009,Jeff&Liz,,Cambridgeport,42.36038,-71.10789,Entire home/apt,239,91,14,2022-08-31,0.18,2,52,1,
14914342,Three-bedroom Harvard Square condo.,8944743,Philip,,Mid-Cambridge,42.37667,-71.11024,Entire home/apt,255,32,16,2022-09-15,0.22,1,320,2,
15023471,Phil's Harvard & MIT Home,6627353,Phil,,Mid-Cambridge,42.37522,-71.11034,Entire home/apt,304,1,108,2022-12-14,1.60,1,75,73,STR-15209
15056521,Cambridge Vacation Rental Rooms M807 #2,32532791,Marie,,The Port,42.37019,-71.09931,Private room,175,3,34,2022-11-19,0.45,3,190,12,STR-12096
15084907,Sunny & Spacious w/FREE parking near Kendall/MIT,95410982,Kemi,,East Cambridge,42.367027,-71.079163,Entire home/apt,175,5,199,2022-12-10,2.72,1,118,33,C0200780491
15125756,Prime location Harvard/Porter Sq,3381894,Serena,,Neighborhood Nine,42.38342,-71.12183,Private room,75,1,235,2022-12-11,3.09,1,61,66,
15191990,"Beautiful home, Short Walk to Harvard",4883481,Debby,,Mid-Cambridge,42.37267,-71.10846,Entire home/apt,389,4,26,2022-10-24,0.34,1,0,3,STR-14868
15235520,One Bedroom Close to MIT (1532),51079261,Riverside,,Cambridgeport,42.3608,-71.0991,Private room,120,1,57,2019-12-04,0.75,23,0,0,10794
15285943,Fully Furnished 1BR Apt | Gym | Panoramic views,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,396,30,1,2017-01-27,0.01,7,365,0,C0281180491
15295354,Luxury 1BR Apt | Washer/D | Gym | Cambridge MA,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,396,30,1,2017-02-03,0.01,7,365,0,C0281180491
15295836,Lavish 1BR Apt | Gym | Panoramic Views | Boston,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,396,30,1,2017-01-27,0.01,7,365,0,C0281180491
15295997,Spacious 2BR Apt | Washer/D | Panoramic Views,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,552,30,3,2018-10-26,0.04,7,365,0,C0281180491
15369556,Private & Clean 2BR Apt | Gym | East Cambridge,95459395,Bluebird,,East Cambridge,42.363747,-71.083374,Entire home/apt,552,30,1,2018-10-05,0.02,7,365,0,C0281180491
15512578,private studio near Harvard/MIT,11659356,Sue,,The Port,42.36672,-71.09938,Entire home/apt,165,3,261,2022-12-05,3.64,1,286,65,C0056470491
15523233,On River/Harvard Sq. two blocks,87618246,Richard,,West Cambridge,42.37433,-71.13024,Entire home/apt,224,1,277,2022-12-06,3.68,3,141,62,STR-18635
15645066,1 Bedroom in Kendall Square,43450256,Steve,,East Cambridge,42.36776,-71.08164,Entire home/apt,164,1,198,2021-08-08,2.64,22,0,0,
15789298,Private Rm near Tufts/Harvard/MIT/MGH**,70969915,Carla & Steve,,North Cambridge,42.39568,-71.13071,Private room,125,4,35,2022-09-23,0.53,2,363,7,STR-13330
15826847,One Bedroom Short Walk to Harvard (Rm 3),51079261,Riverside,,Riverside,42.36727,-71.10781,Private room,120,1,1,2019-11-04,0.03,23,0,0,10863
15827795,One Bedroom Short Walk to Harvard (Rm 14),51079261,Riverside,,Mid-Cambridge,42.36932,-71.10824,Private room,100,1,12,2020-02-27,0.16,23,0,0,10863
15881987,One Bedroom Short Walk to Harvard (Rm 2),51079261,Riverside,,Mid-Cambridge,42.36733,-71.10645,Private room,120,1,4,2019-08-31,0.08,23,0,0,10863
15896255,Cambridge comfort.,103104550,Michael,,North Cambridge,42.39895,-71.13045,Private room,84,2,50,2022-07-01,0.67,1,0,5,
15929332,Harvard/MIT (Unit 1)- Brooklyn Ambiance w/ Parking,35489146,Ann,,Mid-Cambridge,42.36612,-71.1036,Entire home/apt,310,2,235,2022-12-09,3.17,2,83,34,STR-19477
15930566,"Spacious 2BR 2 bath w/deck, walk to Harvard & MIT",6626676,Kjersti,,Mid-Cambridge,42.37734,-71.10705,Entire home/apt,317,3,187,2022-12-15,2.81,1,270,39,STR-14648
16012632,One Bedroom Short Walk to Harvard (Rm 1),51079261,Riverside,,Riverside,42.36769,-71.10836,Private room,125,1,22,2022-11-12,0.32,23,0,12,10863
16013016,One Bedroom Short Walk to Harvard (Rm 12),51079261,Riverside,,Mid-Cambridge,42.36948,-71.10784,Private room,115,1,0,,,23,0,0,10863
16013157,One Bedroom Short Walk to Harvard (Rm 13),51079261,Riverside,,Mid-Cambridge,42.36924,-71.10703,Private room,100,1,13,2019-06-28,0.19,23,0,0,10863
16013859,One Subway Stop to Harvard Two Stops to MIT (B),51079261,Riverside,,North Cambridge,42.39416,-71.12701,Private room,100,1,20,2020-10-01,0.39,23,0,0,10811
16146887,A floor all to yourself in our historic home,1364642,Tito,,East Cambridge,42.37039,-71.08007,Private room,149,3,121,2022-04-09,1.64,1,56,1,C0125750491
16238299,Big and Luminous Apartment at Cambridge Port,13866658,Marta,,Cambridgeport,42.35702,-71.10768,Entire home/apt,150,91,23,2019-09-29,0.33,1,104,0,
16361055,Cambridge in Harvard Square - a spacious home.,107139150,Anne,,West Cambridge,42.37506,-71.12506,Entire home/apt,350,2,164,2022-12-13,2.30,1,319,54,Mass Tax ID . 13100123
16380128,"Amazing room Near Harvard/MIT/BU, bike available",6030020,Jason,,Cambridgeport,42.35709,-71.1093,Private room,130,14,10,2022-05-10,0.14,5,365,2,
16436214,One Bedroom Short Walk to Harvard (Rm 5),51079261,Riverside,,Mid-Cambridge,42.36898,-71.10631,Private room,120,1,9,2021-08-26,0.20,23,0,0,10863
16532655,Convenient & Comfortable (3K),229695597,Carol,,Wellington-Harrington,42.36962,-71.09,Private room,100,30,232,2020-08-19,3.26,1,0,0,
16572261,"Cozy, Renovated Abode Between Harvard & MIT",45224133,Clare,,The Port,42.36915,-71.10089,Entire home/apt,99,91,75,2019-12-05,1.03,4,90,0,
16793673,Sunny 1 bedroom condo close to Harvard/MIT,6341616,Stephanie & Ken,,Mid-Cambridge,42.37152,-71.10035,Entire home/apt,135,32,4,2022-07-09,0.06,1,8,3,Cambridge STR-23961
16842241,2# Minutes to Boston -Basic Bedroom,20551003,May,,East Cambridge,42.37258,-71.07988,Private room,68,91,105,2019-10-27,1.49,2,90,0,
16843178,9# Minutes to Boston -Basic Bedroom,20551003,May,,East Cambridge,42.37091,-71.07837,Private room,68,91,108,2019-10-31,1.53,2,90,0,
17209703,West Cambridge 1 BR entire apartment near Harvard,115833412,Anatole,,Strawberry Hill,42.3758,-71.15354,Entire home/apt,157,21,30,2022-04-02,0.42,1,0,1,STR-17697
17285749,"Private, quiet and clean studio in ideal location",116598782,Cinzia,,Agassiz,42.38225,-71.11953,Private room,104,1,387,2022-12-04,5.54,1,167,57,
17693766,2020 Grad Student or Professor!,40965,Judy,,North Cambridge,42.39419,-71.13291,Private room,85,7,16,2022-10-20,0.23,3,363,5,
17811602,Spacious 1 Bedroom w/ Free Parking Near MIT,43450256,Steve,,East Cambridge,42.36755,-71.08525,Entire home/apt,100,30,32,2022-11-05,0.46,22,212,3,
18151308,Beautiful Cambridge/Harvard house,5862063,Federico,,Mid-Cambridge,42.37742,-71.10877,Entire home/apt,273,1,104,2022-08-13,1.51,1,0,20,
18330818,Penthouse Room With Private Entrance,92004180,Huani,,North Cambridge,42.38986,-71.11756,Entire home/apt,122,2,266,2022-12-12,3.92,1,64,52,
18676360,Walk to Harvard/MIT (unit 2) w/ parking,35489146,Ann,,The Port,42.36612,-71.10307,Entire home/apt,350,2,203,2022-11-27,3.00,2,78,39,STR-15706
18682931,"^10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38447,-71.11662,Private room,93,2,86,2021-08-15,1.36,3,0,0,STR-14772
19065197,"Perfect Location, Lovely room in Cambridge!",6839881,Lisan,,The Port,42.36813,-71.09965,Private room,57,91,2,2018-09-01,0.03,6,243,0,
19328997,"Charming bed & private bath near Harvard, MIT&MBTA",83964785,Tanya,,Mid-Cambridge,42.37317,-71.10298,Private room,104,3,120,2020-03-03,1.79,1,24,0,
19345857,WALK to HARVARD&MIT with MEMORY BED 2,15154687,John,,Mid-Cambridge,42.36633,-71.10434,Private room,49,30,180,2022-11-28,2.69,20,343,36,
19346071,WALK to HARVARD&MIT with MEMORY BED 2,15154687,John,,Riverside,42.36599,-71.10724,Private room,48,30,116,2022-12-10,1.73,20,360,25,
19346242,WALK to HARVARD&MIT with MEMORY BED 4,15154687,John,,Mid-Cambridge,42.36626,-71.10419,Private room,48,30,383,2022-12-18,5.74,20,362,53,
19346436,WALK to HARVARD&MIT with MEMORY BED 6,15154687,John,,Cambridgeport,42.36449,-71.104,Private room,48,30,452,2022-12-07,6.77,20,340,77,
19423076,"Classic Cambridge Victorian near Harvard, Lesley",132540621,David & Jane,,Neighborhood Nine,42.38888,-71.12653,Entire home/apt,271,2,205,2022-12-21,3.08,1,97,59,STR-13547
19847550,*New Construction Luxury Kendall Square Townhouse*,111823791,Parker,,The Port,42.36732,-71.09495,Entire home/apt,800,91,0,,,1,182,0,
19911587,WALK to HARVARD&MIT with MEMORY BED 5,15154687,John,,Riverside,42.36365,-71.10974,Private room,48,30,336,2022-12-13,5.07,20,358,85,
19942644,Dec-March off season price drop for apt. 3A,81038,Louisa,,Mid-Cambridge,42.36765,-71.1059,Entire home/apt,225,30,93,2022-10-08,1.42,8,296,4,C0194540491
20074456,Charles River/Harvard Square - free parking,87618246,Richard,,West Cambridge,42.37452,-71.12806,Entire home/apt,191,1,270,2022-12-03,4.10,3,86,59,STR-15588
20153407,Private room in spacious home near Harvard Square,16849714,Rachel,,Mid-Cambridge,42.37183,-71.10796,Private room,50,91,14,2017-11-18,0.21,1,90,0,
20355928,4B CAMBRIDGE WALK HARVARD/MIT LARGE SPOTLESS,81038,Louisa,,Mid-Cambridge,42.367924,-71.105728,Entire home/apt,225,30,83,2022-08-21,1.28,8,237,2,C0194540491
20403672,Off season price drop for Jan to March,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,94,2022-10-03,1.45,8,365,4,C1094540491
20419752,"Spacious, Modern & Private 3BR apt in Central Sq.",145655051,Karen,,The Port,42.36565,-71.10005,Entire home/apt,276,3,211,2022-12-12,3.30,3,228,46,ROC-15228847-004
20462256,"Quirky, Cozy 1 Bedroom in Kendall Square",43450256,Steve,,East Cambridge,42.367,-71.08019,Entire home/apt,75,1,178,2021-10-12,2.73,22,0,0,
20504268,Beautiful 2 Bed 2 Private Bath near MIT/Harvard,40515595,Mo,,Wellington-Harrington,42.37177,-71.09794,Entire home/apt,275,91,0,,,1,0,0,
20520318,Cambridge Vacation Rental Rooms M807 #3,32532791,Marie,,Mid-Cambridge,42.37184,-71.09944,Private room,175,3,27,2022-11-10,0.42,3,207,17,STR-10296
20572514,4A CAMBRIDGE HARVARD/MIT/LESLEY GORGEOUS 1BD!,81038,Louisa,,Mid-Cambridge,42.3677,-71.10584,Entire home/apt,225,30,70,2022-11-22,1.08,8,365,5,C0194540491
20633150,M4 Suite Private Bath Kitchen Walk to Harvard T,93503221,Lynne,,Mid-Cambridge,42.37483,-71.10468,Entire home/apt,49,1,51,2020-02-09,0.78,3,76,0,
20797694,The Modica Estate #1,39361614,Jamal,,The Port,42.36455,-71.09764,Private room,59,1,308,2022-12-24,4.76,2,122,75,STR-15178
20799027,"Modica Estate, Room #2",39361614,Jamal,,The Port,42.3649,-71.09727,Private room,59,1,286,2022-12-22,4.42,2,89,71,STR-15178
20928592,Large 2 bed w/ Parking in Quiet Cambridge Home,43450256,Steve,,East Cambridge,42.36956,-71.08385,Entire home/apt,10,30,24,2022-11-06,0.37,22,244,5,
21012161,Mid-Cambridge Comfort!,151298426,Vanessa,,Mid-Cambridge,42.37168,-71.10575,Entire home/apt,462,2,85,2022-10-26,1.44,4,54,22,C2039820288
21204503,4BR 3BA Cambridge Oasis - Harvard/MIT/Boston,26693600,Jenny,,Riverside,42.36658,-71.11473,Entire home/apt,749,3,164,2022-11-26,2.70,1,328,33,STR-14751
21248869,"*10min walk-Harvard, Suite-like/private entry/3fl",28283338,Rae&Jarrod,,Agassiz,42.38363,-71.11879,Private room,93,2,94,2021-08-17,1.49,3,0,0,STR-14772
21275668,"Kendall Square, MIT, Biotech Center",41854028,David,,East Cambridge,42.37082,-71.08123,Entire home/apt,229,2,176,2022-11-20,3.03,1,114,32,
21385410,Comfy Private Bedroom in Cambridge,29313226,Rogelia,,Wellington-Harrington,42.37373,-71.09636,Private room,60,91,33,2019-06-01,0.52,1,90,0,
21460557,Modern Studio - Davis/Porter/Harvard,119102701,Isabelle,,North Cambridge,42.39196,-71.12186,Entire home/apt,238,1,255,2022-12-18,4.07,1,83,69,Str-13327
21546255,Harvard/MIT/Lesley/Tufts Private Room & Bath,4274693,Vinit,,Agassiz,42.38449,-71.1173,Private room,130,3,114,2022-11-11,1.89,1,235,30,13687
21682941,Casa Paradiso - Top Floor 1bed/1bath in Cambridge,101409695,Alexandria,,Wellington-Harrington,42.37147,-71.08872,Entire home/apt,131,30,41,2022-11-19,1.11,1,167,4,STR-54029
22081464,Cambridge Executive Suites,161304675,Brian,,North Cambridge,42.39696,-71.13258,Entire home/apt,60,91,14,2018-08-09,0.23,1,0,0,C0239900460
22099694,Modern House near Harvard. Luxury Master - Dogs Ok,159728840,Michael,,Riverside,42.36725,-71.1113,Entire home/apt,462,4,44,2022-09-27,0.76,1,55,9,
22216607,Harvard Square home,8706284,Gunduz,,Mid-Cambridge,42.37307,-71.11215,Entire home/apt,369,3,51,2022-05-30,0.87,1,56,7,64481
22265937,*New  2 beds* free parking Harvard MIT Cambridge 4,162705378,Huanan,,Cambridgeport,42.36355,-71.10517,Entire home/apt,108,1,281,2022-12-14,4.67,2,254,89,STR 13727
22265939,*New studio free parking Harvard  MIT Cambridge 3,162705378,Huanan,,Cambridgeport,42.36245,-71.1051,Entire home/apt,102,1,288,2022-12-07,4.73,2,229,97,STR -13727
22287397,"Hotel: Near T, Cambridge, Queen bed, private bath",162885740,Hong,,North Cambridge,42.39369,-71.12508,Private room,88,1,20,2022-12-26,1.98,20,116,20,C0014490491
22338629,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,475,31,2,2018-10-22,0.04,13,365,0,C0281180491
22339138,Lux 2 Bedroom Cambridge Apt by MIT,9419684,Churchill,,East Cambridge,42.363747,-71.083374,Entire home/apt,475,31,2,2018-09-30,0.04,13,365,0,C0281180491
22352805,Brand New 1BR Apt | Fitness Center | MIT Museum,95459395,Bluebird,,East Cambridge,42.363617,-71.082024,Entire home/apt,530,30,2,2019-04-13,0.04,7,365,0,C0281170491
22353454,Spacious 1BR Apt | Full Kitchen | Panoramic Views,95459395,Bluebird,,East Cambridge,42.363617,-71.082024,Entire home/apt,530,30,2,2022-02-26,0.04,7,365,1,C0281170491
22377492,"Beautiful, sunny charming room overlooking Charles",2722041,Dominic,,West Cambridge,42.37565,-71.13135,Private room,275,31,5,2022-09-24,0.09,1,87,4,
22445323,Cambridge Medical 1BR Apt Near Harvard University,163251048,Global Luxury,,East Cambridge,42.363747,-71.083374,Entire home/apt,396,31,0,,,4,365,0,C0281180491
22449711,Lux Cambridge Medical 1BR Apt Close To T-Stop!,163251048,Global Luxury,,East Cambridge,42.363747,-71.083374,Entire home/apt,396,31,0,,,4,365,0,
22461420,Cambridge Medical 2BR Apt Next To Fenway Park!,163251048,Global Luxury,,East Cambridge,42.363747,-71.083374,Entire home/apt,552,31,0,,,4,365,0,C0281180491
22461484,Beautiful Medical 2 Bedroom Apt Steps to MIT!,163251048,Global Luxury,,East Cambridge,42.363747,-71.083374,Entire home/apt,552,1,0,,,4,365,0,C0281180491
22602459,"Newly-Renovated, Stunning Cambridge 2BR",166253811,Patrick,,Wellington-Harrington,42.37327,-71.09237,Entire home/apt,217,1,199,2022-12-11,3.36,2,90,61,C0206780491
22625445,"Serene, Roomy 2BR near Harvard & Davis Sq",71341215,Cheryl,,North Cambridge,42.3896,-71.12363,Entire home/apt,118,30,21,2022-04-30,0.36,1,0,2,
22629543,One bedroom at Harvard Square to share,166600256,Elena,,Mid-Cambridge,42.37289,-71.10916,Shared room,50,91,0,,,1,264,0,
22842459,Luxurious and Spacious 5 bedroom in Mid-Cambridge,4167496,Ivan,,Mid-Cambridge,42.3739,-71.10556,Entire home/apt,750,91,1,2018-04-11,0.02,1,364,0,
23005898,2BD Apt in Cambridge (Short Term Rental Available),1770603,Lucy,,Strawberry Hill,42.37719,-71.15458,Entire home/apt,130,30,7,2022-10-31,0.12,1,232,2,
23102114,Comfortable Room - 2 - Near BU/MIT/NEU/MGH/Harvard,171618898,Mark,,Cambridgeport,42.35777,-71.11307,Private room,88,1,267,2022-12-15,4.71,4,326,66,STR-14646
23114790,Luxurious 3Bdr Apartment near Fresh Pond,21631889,Ling Yi,,Neighborhood Nine,42.388,-71.13849,Entire home/apt,329,32,36,2022-11-12,0.63,12,176,13,STR-93832
23202600,Mid-Cambridge Comfort 1,151298426,Vanessa,,Mid-Cambridge,42.36964,-71.10575,Private room,147,1,50,2022-11-06,0.88,4,52,20,C2039820288
23202681,Mid-Cambridge Comfort 2,151298426,Vanessa,,Mid-Cambridge,42.36985,-71.10494,Private room,147,1,37,2022-10-19,0.63,4,56,13,C2039820288
23202737,Mid-Cambridge Comfort 3,151298426,Vanessa,,Mid-Cambridge,42.37163,-71.10575,Private room,147,1,37,2022-10-19,0.63,4,56,17,C2039820288
23257882,Cozy 2 Bedroom  on Charles River - Harvard Square,87618246,Richard,,West Cambridge,42.37538,-71.12956,Entire home/apt,156,1,208,2022-12-02,3.58,3,196,46,STR-18602
23523253,Comfortable Room - 3 -near Harvard/MIT/BU/MGH/NEU,171618898,Mark,,Cambridgeport,42.35803,-71.11319,Private room,86,1,287,2022-12-20,4.93,4,297,72,STR-14646
23563670,Room Near Harvard/MIT/NEU/BU/MGH Private Bath - 4,171618898,Mark,,Cambridgeport,42.35946,-71.11082,Private room,121,1,255,2022-12-08,4.34,4,314,71,STR-14646
